source,target,cor,P/N
B_Salmonella,B_Escherichia,0.310133962,P
B_Xenorhabdus,B_Escherichia,0.287314499,P
B_Candidatus Planktophila,B_Methylobacterium,0.303746721,N
B_Afipia,B_Methylobacterium,0.320462842,P
B_Sphingosinicella,B_Methylobacterium,0.293190401,P
B_Novosphingobium,B_Methylobacterium,0.281478034,P
B_Citricoccus,B_Methylobacterium,0.280851075,P
B_Thioclava,B_Methylobacterium,0.294743012,P
B_Xanthomonas,B_Methylobacterium,0.274149778,P
B_Oligotropha,B_Methylobacterium,0.285543337,P
B_Tannerella,B_Methylobacterium,0.275819019,P
B_Chitinophaga,B_Methylobacterium,0.346532326,P
F_Boothiomyces,B_Methylobacterium,0.305416513,N
F_Mortierella,B_Methylobacterium,0.309836032,N
B_Rheinheimera,B_Burkholderia,0.293031295,P
B_Delftia,B_Burkholderia,0.344258924,P
B_Campylobacter,B_Burkholderia,0.283455495,P
B_Acidipropionibacterium,B_Burkholderia,0.282335179,P
B_Kitasatospora,B_Burkholderia,0.277686172,P
B_Thermus,B_Burkholderia,0.325136827,P
F_Microsphaeropsis,B_Burkholderia,0.305320126,P
F_Boothiomyces,B_Burkholderia,0.314442376,N
F_Mortierella,B_Burkholderia,0.325839294,N
B_Pseudoxanthomonas,B_Leptotrichia,0.333776062,P
B_Cellvibrio,B_Leptotrichia,0.29653299,P
B_Afipia,B_Leptotrichia,0.319752409,N
B_Neisseria,B_Leptotrichia,0.352211426,P
B_Dietzia,B_Leptotrichia,0.295300825,P
B_Fusobacterium,B_Leptotrichia,0.355443184,P
B_Propionibacterium,B_Leptotrichia,0.345450346,P
B_Rheinheimera,B_Leptotrichia,0.282436165,P
B_Prevotella,B_Leptotrichia,0.378558741,P
B_Gemella,B_Leptotrichia,0.345518204,P
B_Veillonella,B_Leptotrichia,0.378754192,P
B_Riemerella,B_Leptotrichia,0.354647008,P
B_Candidatus Cardinium,B_Leptotrichia,0.405487918,P
B_Elizabethkingia,B_Leptotrichia,0.302248375,P
B_Cloacibacterium,B_Leptotrichia,0.326496552,P
B_Lachnoanaerobaculum,B_Leptotrichia,0.499958435,P
B_Bacteroides,B_Leptotrichia,0.278644927,P
B_Phenylobacterium,B_Leptotrichia,0.276321732,P
B_Alistipes,B_Leptotrichia,0.442974507,P
B_Auritidibacter,B_Leptotrichia,0.338686207,P
B_Candidatus Saccharimonas,B_Leptotrichia,0.39495781,P
B_Tessaracoccus,B_Leptotrichia,0.361398859,P
B_Corallococcus,B_Leptotrichia,0.356524081,P
B_Arsenicicoccus,B_Leptotrichia,0.33006271,P
B_Tannerella,B_Leptotrichia,0.296559085,P
B_Pontibacter,B_Leptotrichia,0.353234792,P
B_Martelella,B_Leptotrichia,0.327412153,P
B_Lutibacter,B_Leptotrichia,0.370530004,P
B_Micropruina,B_Leptotrichia,0.31161228,P
B_Tetragenococcus,B_Leptotrichia,0.313431428,P
B_Mitsuaria,B_Leptotrichia,0.322457194,P
B_Apibacter,B_Leptotrichia,0.326437354,P
B_Pseudopropionibacterium,B_Leptotrichia,0.291664893,P
B_Chromohalobacter,B_Leptotrichia,0.27467523,P
B_Ochrobactrum,B_Leptotrichia,0.282981842,P
F_Cladochytrium,B_Leptotrichia,0.2924512,N
F_Sodiomyces,B_Massilia,0.371017656,P
B_Janibacter,B_Roseomonas,0.314002485,P
B_Pseudonocardia,B_Roseomonas,0.281924293,P
B_Flavobacterium,B_Roseomonas,0.3052567,P
B_Riemerella,B_Roseomonas,0.28391684,P
B_Cloacibacterium,B_Roseomonas,0.324943702,P
B_Arthrobacter,B_Roseomonas,0.341523595,P
B_Xanthomonas,B_Roseomonas,0.315264649,P
B_Arsenicicoccus,B_Roseomonas,0.278739355,P
B_Janthinobacterium,B_Roseomonas,0.287331567,P
B_Gemmata,B_Roseomonas,0.297784442,P
B_Desulfovibrio,B_Roseomonas,0.319781844,P
B_Apibacter,B_Roseomonas,0.310147381,P
F_Dactylina,B_Roseomonas,0.295917582,P
F_Wolfiporia,B_Roseomonas,0.293103503,N
F_Hornodermoporus,B_Roseomonas,0.31210422,P
F_Kriegeria,B_Roseomonas,0.279391359,P
B_Propionibacterium,B_Candidatus Planktophila,0.301434356,N
B_Stenotrophomonas,B_Candidatus Planktophila,0.280407494,N
F_Parastagonospora,B_Candidatus Planktophila,0.328875914,P
F_Kazachstania,B_Candidatus Planktophila,0.360224054,P
F_Saccharomyces,B_Candidatus Planktophila,0.29029858,P
F_Sistotrema,B_Candidatus Planktophila,0.29267563,P
F_Vittaforma,B_Candidatus Planktophila,0.327832543,P
B_Propionibacterium,B_Pseudoxanthomonas,0.355576963,P
B_Rheinheimera,B_Pseudoxanthomonas,0.278554654,P
B_Gordonia,B_Pseudoxanthomonas,0.292805729,P
B_Sphingopyxis,B_Pseudoxanthomonas,0.285158647,P
B_Candidatus Cardinium,B_Pseudoxanthomonas,0.283064514,P
B_Cloacibacterium,B_Pseudoxanthomonas,0.352682793,P
B_Corallococcus,B_Pseudoxanthomonas,0.27432449,P
B_Tannerella,B_Pseudoxanthomonas,0.299792586,P
B_Martelella,B_Pseudoxanthomonas,0.298899942,P
B_Austwickia,B_Pseudoxanthomonas,0.304687058,P
B_Kushneria,B_Pseudoxanthomonas,0.359262492,P
B_Taylorella,B_Pseudoxanthomonas,0.321438194,P
F_Diploospora,B_Pseudoxanthomonas,0.292789716,P
F_Symbiotaphrina,B_Pseudoxanthomonas,0.328428013,P
B_Kytococcus,B_Microbacterium,0.292157576,P
B_Fusobacterium,B_Microbacterium,0.319631526,P
B_Pseudonocardia,B_Microbacterium,0.300890607,P
B_Nocardia,B_Microbacterium,0.312347614,P
B_Magnetospirillum,B_Microbacterium,0.285841877,P
B_Acetobacter,B_Microbacterium,0.273359855,P
B_Kitasatospora,B_Microbacterium,0.291115255,P
F_Microallomyces,B_Microbacterium,0.295338424,P
F_Mortierella,B_Microbacterium,0.38051234,N
B_Afipia,B_Bradyrhizobium,0.314501109,P
F_Penicillium,B_Bradyrhizobium,0.325263853,P
F_Thysanothecium,B_Bradyrhizobium,0.274625275,P
F_Ascitendus,B_Bradyrhizobium,0.280000436,P
B_Limnohabitans,B_Cellvibrio,0.334075095,P
B_Candidatus Saccharimonas,B_Cellvibrio,0.284458115,P
B_Phreatobacter,B_Cellvibrio,0.32810566,P
B_Oligotropha,B_Afipia,0.532366723,P
B_Corallococcus,B_Afipia,0.287482185,N
B_Lutibacter,B_Afipia,0.276131183,N
B_Nitrobacter,B_Afipia,0.402602395,P
F_Exophiala,B_Afipia,0.308555268,P
B_Flavobacterium,B_Mycobacterium,0.304577477,P
B_Rickettsia,B_Mycobacterium,0.333667019,P
F_Periconia,B_Mycobacterium,0.345349055,N
F_Parastagonospora,B_Mycobacterium,0.327265873,N
F_Chlorociboria,B_Mycobacterium,0.299880955,P
F_Boletus,B_Mycobacterium,0.285576247,P
F_Gonapodya,B_Mycobacterium,0.278426051,N
B_Acidovorax,B_Salmonella,0.27796525,P
F_Ganoderma,B_Salmonella,0.292914631,N
B_Janibacter,B_Neisseria,0.338897605,P
B_Fusobacterium,B_Neisseria,0.361707588,P
B_Propionibacterium,B_Neisseria,0.415843983,P
B_Gordonia,B_Neisseria,0.291701519,P
B_Veillonella,B_Neisseria,0.308512766,P
B_Riemerella,B_Neisseria,0.309888541,P
B_Candidatus Cardinium,B_Neisseria,0.351872883,P
B_Cloacibacterium,B_Neisseria,0.300135932,P
B_Lachnoanaerobaculum,B_Neisseria,0.342409926,P
B_Lysobacter,B_Neisseria,0.312574029,P
B_Alistipes,B_Neisseria,0.343185632,P
B_Auritidibacter,B_Neisseria,0.278907402,P
B_Candidatus Saccharimonas,B_Neisseria,0.306135276,P
B_Corallococcus,B_Neisseria,0.290752415,P
B_Alcanivorax,B_Neisseria,0.298497881,P
B_Acetobacter,B_Neisseria,0.290128152,P
B_Candidatus Phytoplasma,B_Neisseria,0.347908701,P
B_Lutibacter,B_Neisseria,0.277585169,P
B_Apibacter,B_Neisseria,0.309029687,P
B_Acholeplasma,B_Neisseria,0.303448595,P
B_Curvibacter,B_Neisseria,0.284378017,P
F_Septoglomus,B_Neisseria,0.293636809,N
B_Gemella,B_Sphingobacterium,0.276062264,P
B_Riemerella,B_Sphingobacterium,0.309199893,P
B_Candidatus Cardinium,B_Sphingobacterium,0.298928826,P
F_Llimoniella,B_Sphingobacterium,0.281286239,P
F_Candida,B_Brucella,0.300010602,P
B_Dietzia,B_Janibacter,0.355628473,P
B_Propionibacterium,B_Janibacter,0.327806263,P
B_Pseudonocardia,B_Janibacter,0.274382942,P
B_Gemella,B_Janibacter,0.41906704,P
B_Riemerella,B_Janibacter,0.399124066,P
B_Candidatus Cardinium,B_Janibacter,0.353947037,P
B_Elizabethkingia,B_Janibacter,0.310241652,P
B_Cloacibacterium,B_Janibacter,0.295092464,P
B_Sphingosinicella,B_Janibacter,0.279760246,P
B_Lachnoanaerobaculum,B_Janibacter,0.337076745,P
B_Thioclava,B_Janibacter,0.353462097,P
B_Pseudoalteromonas,B_Janibacter,0.290933244,P
B_Nocardia,B_Janibacter,0.310648632,P
B_Alistipes,B_Janibacter,0.411787708,P
B_Candidatus Saccharimonas,B_Janibacter,0.381646348,P
B_Corallococcus,B_Janibacter,0.353127062,P
B_Candidatus Phytoplasma,B_Janibacter,0.293810841,P
B_Solimonas,B_Janibacter,0.284409594,P
B_Lutibacter,B_Janibacter,0.332060261,P
B_Marmoricola,B_Janibacter,0.285840693,P
B_Curvibacter,B_Janibacter,0.289131466,P
F_Suberoteratosphaeria,B_Janibacter,0.282543562,P
F_Capronia,B_Janibacter,0.29048466,P
F_Placidium,B_Janibacter,0.304496345,N
F_Sistotrema,B_Janibacter,0.293287352,N
F_Kriegeria,B_Janibacter,0.321479569,P
F_Claroideoglomus,B_Janibacter,0.273371593,N
F_Mortierella,B_Janibacter,0.281525337,N
B_Kytococcus,B_Dietzia,0.295492153,P
B_Pseudonocardia,B_Dietzia,0.44065188,P
B_Gordonia,B_Dietzia,0.304744539,P
B_Riemerella,B_Dietzia,0.423831022,P
B_Candidatus Cardinium,B_Dietzia,0.413622914,P
B_Elizabethkingia,B_Dietzia,0.401927782,P
B_Cloacibacterium,B_Dietzia,0.330965078,P
B_Lachnoanaerobaculum,B_Dietzia,0.301962965,P
B_Thioclava,B_Dietzia,0.290679001,P
B_Arthrobacter,B_Dietzia,0.331280959,P
B_Bacteroides,B_Dietzia,0.380962689,P
B_Phenylobacterium,B_Dietzia,0.310322628,P
B_Alistipes,B_Dietzia,0.50892887,P
B_Auritidibacter,B_Dietzia,0.349656896,P
B_Candidatus Saccharimonas,B_Dietzia,0.376896156,P
B_Tessaracoccus,B_Dietzia,0.286158714,P
B_Corallococcus,B_Dietzia,0.357102769,P
B_Arsenicicoccus,B_Dietzia,0.386542306,P
B_Tsukamurella,B_Dietzia,0.27756697,P
B_Pontibacter,B_Dietzia,0.385645336,P
B_Martelella,B_Dietzia,0.306961138,P
B_Zymomonas,B_Dietzia,0.288458702,P
B_Lutibacter,B_Dietzia,0.401261907,P
B_Tetragenococcus,B_Dietzia,0.295390044,P
B_Apibacter,B_Dietzia,0.325133811,P
B_Kordiimonas,B_Dietzia,0.359998645,P
B_Leucobacter,B_Dietzia,0.287623605,P
B_Kineococcus,B_Dietzia,0.308137315,P
F_Schizothyrium,B_Dietzia,0.278225885,P
F_Phlebia,B_Dietzia,0.27689239,P
F_Trametes,B_Dietzia,0.304551904,P
F_Macrohyporia,B_Dietzia,0.352440507,P
F_Claroideoglomus,B_Dietzia,0.299920204,N
F_Paraphaeosphaeria,B_Clostridium,0.282292871,P
F_Superstratomyces,B_Clostridium,0.323696782,P
F_Buellia,B_Clostridium,0.334003245,P
F_Platythecium,B_Clostridium,0.319913323,P
F_Inocybe,B_Clostridium,0.297954593,P
F_Boletus,B_Clostridium,0.37757489,P
F_Encephalitozoon,B_Clostridium,0.293060453,P
B_Acidovorax,B_Rothia,0.344362812,P
B_Exiguobacterium,B_Rothia,0.319852425,P
B_Curvibacter,B_Rothia,0.275159682,P
B_Aquabacterium,B_Brachybacterium,0.318567213,P
B_Pseudonocardia,B_Kytococcus,0.299432239,P
B_Gordonia,B_Kytococcus,0.353627632,P
B_Cloacibacterium,B_Kytococcus,0.321403823,P
B_Citricoccus,B_Kytococcus,0.341198948,P
B_Lachnoanaerobaculum,B_Kytococcus,0.380026877,P
B_Alistipes,B_Kytococcus,0.284272529,P
B_Auritidibacter,B_Kytococcus,0.319221907,P
B_Candidatus Saccharimonas,B_Kytococcus,0.296831505,P
B_Arsenicicoccus,B_Kytococcus,0.305371991,P
B_Lutibacter,B_Kytococcus,0.335662159,P
B_Apibacter,B_Kytococcus,0.313357933,P
B_Defluviimonas,B_Kytococcus,0.320064369,P
B_Propionibacterium,B_Fusobacterium,0.373350684,P
B_Pseudonocardia,B_Fusobacterium,0.310690095,P
B_Capnocytophaga,B_Fusobacterium,0.373236256,P
B_Gemella,B_Fusobacterium,0.27351351,P
B_Lautropia,B_Fusobacterium,0.305844829,P
B_Liberibacter,B_Fusobacterium,0.283293939,P
B_Riemerella,B_Fusobacterium,0.469098709,P
B_Candidatus Cardinium,B_Fusobacterium,0.38995059,P
B_Elizabethkingia,B_Fusobacterium,0.410159621,P
B_Bosea,B_Fusobacterium,0.282225626,P
B_Lachnoanaerobaculum,B_Fusobacterium,0.390637688,P
B_Delftia,B_Fusobacterium,0.28735365,P
B_Bacteroides,B_Fusobacterium,0.35448847,P
B_Nocardiopsis,B_Fusobacterium,0.275651182,P
B_Blautia,B_Fusobacterium,0.321200418,P
B_Alistipes,B_Fusobacterium,0.467194045,P
B_Candidatus Saccharimonas,B_Fusobacterium,0.405103717,P
B_Tessaracoccus,B_Fusobacterium,0.281698187,P
B_Corallococcus,B_Fusobacterium,0.382465178,P
B_Porphyrobacter,B_Fusobacterium,0.300390105,P
B_Tannerella,B_Fusobacterium,0.291583984,P
B_Pontibacter,B_Fusobacterium,0.387338386,P
B_Martelella,B_Fusobacterium,0.322055829,P
B_Candidatus Phytoplasma,B_Fusobacterium,0.349779217,P
B_Lutibacter,B_Fusobacterium,0.404853266,P
B_Tetragenococcus,B_Fusobacterium,0.297814779,P
B_Apibacter,B_Fusobacterium,0.406819032,P
B_Micavibrio,B_Fusobacterium,0.297967522,P
B_Haematobacter,B_Fusobacterium,0.28770058,P
B_Acidobacterium,B_Fusobacterium,0.336233539,P
B_Acholeplasma,B_Fusobacterium,0.284237813,P
F_Ramicandelaber,B_Fusobacterium,0.293876046,P
B_Trueperella,B_Anaerococcus,0.277391783,P
B_Rheinheimera,B_Propionibacterium,0.289348512,P
B_Pseudonocardia,B_Propionibacterium,0.314354618,P
B_Prevotella,B_Propionibacterium,0.333051488,P
B_Acidovorax,B_Propionibacterium,0.303700813,P
B_Gordonia,B_Propionibacterium,0.284779557,P
B_Shewanella,B_Propionibacterium,0.324111466,P
B_Riemerella,B_Propionibacterium,0.479522778,P
B_Candidatus Cardinium,B_Propionibacterium,0.459639757,P
B_Elizabethkingia,B_Propionibacterium,0.418899972,P
B_Cloacibacterium,B_Propionibacterium,0.336261701,P
B_Sphingosinicella,B_Propionibacterium,0.365830447,P
B_Lachnoanaerobaculum,B_Propionibacterium,0.387573129,P
B_Thioclava,B_Propionibacterium,0.311432661,P
B_Lysobacter,B_Propionibacterium,0.307558921,P
B_Candidatus Sulcia,B_Propionibacterium,0.344545557,P
B_Alistipes,B_Propionibacterium,0.428642721,P
B_Auritidibacter,B_Propionibacterium,0.290834081,P
B_Candidatus Saccharimonas,B_Propionibacterium,0.467570052,P
B_Spirochaeta,B_Propionibacterium,0.315443452,P
B_Tessaracoccus,B_Propionibacterium,0.297747792,P
B_Corallococcus,B_Propionibacterium,0.420226388,P
B_Arsenicicoccus,B_Propionibacterium,0.335480433,P
B_Tsukamurella,B_Propionibacterium,0.357626222,P
B_Porphyrobacter,B_Propionibacterium,0.330525969,P
B_Tannerella,B_Propionibacterium,0.292012709,P
B_Alcanivorax,B_Propionibacterium,0.442968526,P
B_Pontibacter,B_Propionibacterium,0.313011305,P
B_Martelella,B_Propionibacterium,0.37949644,P
B_Candidatus Phytoplasma,B_Propionibacterium,0.350065944,P
B_Solimonas,B_Propionibacterium,0.293718559,P
B_Zymomonas,B_Propionibacterium,0.297879716,P
B_Lutibacter,B_Propionibacterium,0.344958,P
B_Micropruina,B_Propionibacterium,0.309521119,P
B_Tetragenococcus,B_Propionibacterium,0.335181929,P
B_Apibacter,B_Propionibacterium,0.395762087,P
B_Acidiphilium,B_Propionibacterium,0.285997022,P
B_Francisella,B_Propionibacterium,0.274643868,P
B_Haematobacter,B_Propionibacterium,0.276594445,P
B_Acholeplasma,B_Propionibacterium,0.415775118,P
B_Defluviimonas,B_Propionibacterium,0.2936398,P
F_Xeromyces,B_Propionibacterium,0.308302916,P
F_Diploospora,B_Propionibacterium,0.289461693,P
F_Bacidia,B_Propionibacterium,0.310360564,P
F_Microcalicium,B_Propionibacterium,0.292777833,N
F_Velutarina,B_Propionibacterium,0.302042999,N
F_Hyphopichia,B_Propionibacterium,0.311369748,N
F_Heliocephala,B_Propionibacterium,0.288752541,P
F_Tulostoma,B_Propionibacterium,0.292893177,N
F_Flammulina,B_Propionibacterium,0.330535338,P
F_Lachnella,B_Propionibacterium,0.371767026,P
F_Sistotrema,B_Propionibacterium,0.287586132,N
F_Phellinus,B_Propionibacterium,0.312083615,P
F_Boothiomyces,B_Propionibacterium,0.273537371,N
B_Gordonia,B_Rheinheimera,0.305905598,P
B_Gemella,B_Rheinheimera,0.277140732,P
B_Pantoea,B_Rheinheimera,0.277973403,P
B_Riemerella,B_Rheinheimera,0.347692839,P
B_Candidatus Cardinium,B_Rheinheimera,0.35043347,P
B_Elizabethkingia,B_Rheinheimera,0.355424027,P
B_Cloacibacterium,B_Rheinheimera,0.32678984,P
B_Bosea,B_Rheinheimera,0.321142206,P
B_Lachnoanaerobaculum,B_Rheinheimera,0.32723138,P
B_Thioclava,B_Rheinheimera,0.335450221,P
B_Devosia,B_Rheinheimera,0.304817812,P
B_Campylobacter,B_Rheinheimera,0.312834662,P
B_Xanthomonas,B_Rheinheimera,0.287047304,P
B_Alistipes,B_Rheinheimera,0.332330086,P
B_Auritidibacter,B_Rheinheimera,0.293034812,P
B_Corallococcus,B_Rheinheimera,0.332861988,P
B_Nakamurella,B_Rheinheimera,0.320093019,P
B_Tannerella,B_Rheinheimera,0.281885664,P
B_Cardiobacterium,B_Rheinheimera,0.275268632,P
B_Pontibacter,B_Rheinheimera,0.32127166,P
B_Aerococcus,B_Rheinheimera,0.31454242,P
B_Lutibacter,B_Rheinheimera,0.356002122,P
B_Gemmata,B_Rheinheimera,0.328643072,P
B_Agrococcus,B_Rheinheimera,0.319334595,P
B_Francisella,B_Rheinheimera,0.290711547,P
B_Methylophaga,B_Rheinheimera,0.433636283,P
B_Marinomonas,B_Rheinheimera,0.289860533,P
B_Chromohalobacter,B_Rheinheimera,0.308805091,P
B_Auraticoccus,B_Rheinheimera,0.316308502,P
F_Velutarina,B_Rheinheimera,0.35067855,N
F_Septoglomus,B_Rheinheimera,0.344279487,N
F_Lobosporangium,B_Rheinheimera,0.310708716,N
F_Mortierella,B_Rheinheimera,0.275273553,N
F_Medeolaria,B_Azospirillum,0.283296635,N
F_Hyphopichia,B_Azospirillum,0.300113499,P
B_Lautropia,B_Pseudonocardia,0.274792608,P
B_Frankia,B_Pseudonocardia,0.303271209,P
B_Riemerella,B_Pseudonocardia,0.513193032,P
B_Candidatus Cardinium,B_Pseudonocardia,0.44158336,P
B_Elizabethkingia,B_Pseudonocardia,0.459320367,P
B_Cloacibacterium,B_Pseudonocardia,0.321569515,P
B_Sphingosinicella,B_Pseudonocardia,0.328684872,P
B_Bosea,B_Pseudonocardia,0.344036672,P
B_Lachnoanaerobaculum,B_Pseudonocardia,0.295281317,P
B_Delftia,B_Pseudonocardia,0.298059642,P
B_Arthrobacter,B_Pseudonocardia,0.315941621,P
B_Lysobacter,B_Pseudonocardia,0.292841238,P
B_Alistipes,B_Pseudonocardia,0.475665833,P
B_Skermanella,B_Pseudonocardia,0.291433104,P
B_Auritidibacter,B_Pseudonocardia,0.315745398,P
B_Candidatus Saccharimonas,B_Pseudonocardia,0.43182412,P
B_Actinoplanes,B_Pseudonocardia,0.306558231,P
B_Corallococcus,B_Pseudonocardia,0.470163576,P
B_Arsenicicoccus,B_Pseudonocardia,0.482154709,P
B_Ruminococcus,B_Pseudonocardia,0.296153605,P
B_Microlunatus,B_Pseudonocardia,0.296885653,P
B_Acidipropionibacterium,B_Pseudonocardia,0.36659459,P
B_Pontibacter,B_Pseudonocardia,0.395724967,P
B_Martelella,B_Pseudonocardia,0.363949669,P
B_Candidatus Phytoplasma,B_Pseudonocardia,0.282936143,P
B_Solimonas,B_Pseudonocardia,0.286762915,P
B_Zymomonas,B_Pseudonocardia,0.280087513,P
B_Lutibacter,B_Pseudonocardia,0.470577265,P
B_Tetragenococcus,B_Pseudonocardia,0.363382811,P
B_Desulfovibrio,B_Pseudonocardia,0.30216568,P
B_Kitasatospora,B_Pseudonocardia,0.293131132,P
B_Apibacter,B_Pseudonocardia,0.419402687,P
B_Acidiphilium,B_Pseudonocardia,0.374135864,P
B_Labrys,B_Pseudonocardia,0.316119999,P
B_Pseudaminobacter,B_Pseudonocardia,0.282112751,P
B_Kordiimonas,B_Pseudonocardia,0.329831214,P
B_Curtobacterium,B_Pseudonocardia,0.314729943,P
B_Chromohalobacter,B_Pseudonocardia,0.325949776,P
B_Marmoricola,B_Pseudonocardia,0.382858319,P
B_Ectothiorhodospira,B_Pseudonocardia,0.348627022,P
B_Blastomonas,B_Pseudonocardia,0.324653438,P
B_Cyanothece,B_Pseudonocardia,0.296720784,P
B_Actinomadura,B_Pseudonocardia,0.304105886,P
B_Victivallis,B_Pseudonocardia,0.299034365,P
B_Aphanizomenon,B_Pseudonocardia,0.285252273,P
B_Saccharothrix,B_Pseudonocardia,0.275451475,P
F_Velutarina,B_Pseudonocardia,0.274279059,N
F_Scheffersomyces,B_Pseudonocardia,0.352543333,P
F_Zygosaccharomyces,B_Pseudonocardia,0.326151863,N
F_Xenoacremonium,B_Pseudonocardia,0.354612922,N
F_Rigidoporus,B_Pseudonocardia,0.292531071,P
F_Phlebia,B_Pseudonocardia,0.2986741,P
F_Boothiomyces,B_Pseudonocardia,0.30909311,N
F_Rozella,B_Pseudonocardia,0.347807723,N
F_Claroideoglomus,B_Pseudonocardia,0.352242275,N
F_Backusella,B_Pseudonocardia,0.322608104,N
F_Capniomyces,B_Pseudonocardia,0.280437983,P
B_Arthrobacter,B_Nonlabens,0.30463602,N
F_Psoroglaena,B_Nonlabens,0.393558677,P
F_Medeolaria,B_Nonlabens,0.31500348,P
F_Tylopilus,B_Nonlabens,0.363402214,P
B_Corallococcus,B_Paenibacillus,0.279876147,P
B_Kitasatospora,B_Paenibacillus,0.28219951,P
B_Gordonia,B_Flavobacterium,0.347790404,P
B_Sphingopyxis,B_Flavobacterium,0.345036077,P
B_Calothrix,B_Flavobacterium,0.335848365,P
B_Xanthomonas,B_Flavobacterium,0.30777933,P
B_Salinicoccus,B_Flavobacterium,0.290983335,P
B_Agrobacterium,B_Flavobacterium,0.27793427,P
B_Janthinobacterium,B_Flavobacterium,0.280110249,P
B_Caulobacter,B_Flavobacterium,0.313762623,P
B_Solimonas,B_Flavobacterium,0.351811464,P
B_Kitasatospora,B_Flavobacterium,0.287108951,P
B_Chromobacterium,B_Flavobacterium,0.326331879,P
B_Thermus,B_Flavobacterium,0.318785663,P
B_Pajaroellobacter,B_Flavobacterium,0.334129876,P
F_Dematiopleospora,B_Flavobacterium,0.282647341,P
F_Hypocrella,B_Flavobacterium,0.27560036,P
F_Kriegeria,B_Flavobacterium,0.310746019,P
F_Phycomyces,B_Flavobacterium,0.298375477,P
B_Lysinimonas,B_Micromonospora,0.323182765,P
B_Macrococcus,B_Micromonospora,0.287574668,N
F_Cladophialophora,B_Micromonospora,0.307493343,P
B_Microcystis,B_Helicobacter,0.274233691,P
F_Leptosphaeria,B_Helicobacter,0.282510816,P
F_Trichoderma,B_Helicobacter,0.274905548,P
F_Claroideoglomus,B_Helicobacter,0.286830416,P
B_Acidovorax,B_Prevotella,0.280546815,P
B_Riemerella,B_Prevotella,0.35405655,P
B_Lachnoanaerobaculum,B_Prevotella,0.40260713,P
B_Arthrobacter,B_Prevotella,0.312323992,P
B_Phenylobacterium,B_Prevotella,0.337012895,P
B_Alistipes,B_Prevotella,0.43146985,P
B_Candidatus Saccharimonas,B_Prevotella,0.29514348,P
B_Tessaracoccus,B_Prevotella,0.298002861,P
B_Corallococcus,B_Prevotella,0.315180451,P
B_Arsenicicoccus,B_Prevotella,0.278271538,P
B_Martelella,B_Prevotella,0.296584813,P
B_Candidatus Phytoplasma,B_Prevotella,0.335516657,P
B_Micropruina,B_Prevotella,0.307150642,P
B_Kordiimonas,B_Prevotella,0.290522428,P
B_Haematobacter,B_Prevotella,0.306540275,P
B_Ochrobactrum,B_Prevotella,0.34235685,P
B_Acholeplasma,B_Prevotella,0.296440007,P
B_Pajaroellobacter,B_Klebsiella,0.294940926,N
B_Gordonia,B_Capnocytophaga,0.286402916,P
B_Riemerella,B_Capnocytophaga,0.362888629,P
B_Novosphingobium,B_Capnocytophaga,0.32366554,P
B_Finegoldia,B_Capnocytophaga,0.286531477,P
B_Lachnoanaerobaculum,B_Capnocytophaga,0.334472113,P
B_Delftia,B_Capnocytophaga,0.290193542,P
B_Altererythrobacter,B_Capnocytophaga,0.279286172,P
B_Corallococcus,B_Capnocytophaga,0.280988002,P
B_Cellulomonas,B_Capnocytophaga,0.273497516,P
B_Tannerella,B_Capnocytophaga,0.299076387,P
B_Lutibacter,B_Capnocytophaga,0.309342301,P
B_Tetragenococcus,B_Capnocytophaga,0.273565235,P
B_Mitsuaria,B_Capnocytophaga,0.293715491,P
B_Apibacter,B_Capnocytophaga,0.27618749,P
B_Anabaena,B_Capnocytophaga,0.349713731,P
B_Aeromonas,B_Acidovorax,0.30164471,P
B_Delftia,B_Acidovorax,0.297524594,P
B_Phenylobacterium,B_Acidovorax,0.279234925,P
B_Mesorhizobium,B_Acidovorax,0.284594556,P
B_Saccharopolyspora,B_Acidovorax,0.283072012,P
